"","analysis","U_ppm","Th_ppm","Pb_ppm","Th_U","206Pb_cps","206Pb_204Pb","206Pb_204Pb_1s","208Pb_232Th","208Pb_232Th_2s","207Pb_235U","207Pb_235U_2s","206Pb_238U","206Pb_238U_2s","error_corr","238U_206Pb","238U_206Pb_2s","207Pb_206Pb","207Pb_206Pb_2s","208Pb_232Th_date","208Pb_232Th_date_2s","208Pb_232Th_date_2s_sys","207Pb_206Pb_date","207Pb_206Pb_date_2s","207Pb_206Pb_date_2s_sys","207Pb_235U_date","207Pb_235U_date_2s","207Pb_235U_date_2s_sys","206Pb_238U_date","206Pb_238U_date_2s","206Pb_238U_date_2s_sys","68_75_disc","68_75_disc_2s","68_76_disc","discordant"
"178","MF22-1 386    9/4/2022 1:58:47 AM    (Run: 1)",250.08268000749,52.2863195629142,4.9494895901889,0.209076132586823,3052.20320855615,229.77468809657,6.65891890308178,0.00748665863306682,16.312353070926,0.124620777054251,8.2112717233321,0.0177358236772641,5.71028768390226,0.692660036603436,56.3830594054631,5.71028768390226,0.0509609854642066,5.90064385312887,150.75780794171,24.5006598992641,24.8553569216532,239.079647630056,136.056061075258,136.560935701577,119.252568174728,9.23899403614792,9.29385797341151,113.330405946185,6.41493846630595,6.46825542341074,4.96606682706072,9.11842759411329,52.597217258096,"no"
"179","MF22-1 128    9/3/2022 1:42:09 PM    (Run: 1)",488.989445718146,395.641118156256,11.9980082032691,0.809099504336344,7161.29946524064,235.20990994049,3.73714504491508,0.00778606100530055,6.26024114164507,0.114735278054576,7.35758005656792,0.0177718161443268,2.95745896986851,0.390450304560879,56.2688693085103,2.95745896986851,0.0468235013484808,6.73701868264815,156.763510944558,9.77581465265725,10.9398027392653,40.2060817273671,161.162451348223,162.049369970962,110.287818387213,7.68935893548292,7.79175383316476,113.55838087058,3.32903472280345,3.50523981501182,-2.96547935319897,7.78762220460232,-182.440804952361,"no"
"180","MF22-1 225    9/3/2022 5:37:04 PM    (Run: 1)",100.76420779253,62.8999050389992,2.1724201140132,0.624228646430761,1096.6577540107,99.4312353622226,3.54419274750096,0.0051541816952162,18.171254388269,0.131418312558518,16.5232447700688,0.0178638476192367,7.26733711889732,0.438738629308674,55.9789817577232,7.26733711889732,0.0533555506334787,14.8392529775559,103.909521665909,18.8332117894747,19.0453007337074,343.949641961574,335.789785976638,335.988664276185,125.371365737712,19.4875808446842,19.5174222061196,114.14126808957,8.22202567056102,8.26672920426871,8.95746615031394,15.5972892718261,66.8145408035279,"no"
"181","MF22-1 309    9/3/2022 9:01:03 PM    (Run: 1)",446.914514099339,170.293155550491,9.48151647523393,0.381041899911621,5401.25668449198,7537.16465344204,225.935719282951,0.00752810440176022,10.9837258451104,0.116800047488021,9.30663887720352,0.0178839510163588,5.09187074920395,0.544398483808899,55.9160556347576,5.09187074920395,0.0473672610493365,7.79014630569139,151.589273767239,16.5878687292251,17.1680293802297,67.7965122053513,185.387703331302,185.781611609796,112.166822914636,9.8830358057603,9.92791244551586,114.268587224492,5.76714381294903,5.82581400498468,-1.87378429311147,10.3443921892658,-68.5464097008117,"no"
"182","MF22-1 172    9/3/2022 3:39:45 PM    (Run: 1)",177.841188302058,116.485916818039,3.97223446376556,0.65499965407446,2287.00534759358,2287.00534759358,44.2742319239617,0.00607011603936475,6.99451847324509,0.12390535200878,9.5186172634459,0.0179198363865347,4.12740791297753,0.4303191420834,55.8040809318672,4.12740791297753,0.0501481309210143,8.57721274819861,122.319204389599,8.52980312353476,9.24310221789696,201.833539707363,199.120486332569,199.470560840746,118.606428926292,10.6552612352515,10.705072502511,114.495850736514,4.68399109167696,4.76443709037547,3.46572966321516,9.5292154637398,43.2721385640263,"no"
"183","MF22-1 19    9/2/2022 7:06:09 PM    (Run: 1)",308.22401082741,126.274658703221,6.3566684385294,0.409684691222607,2812.32620320856,301.640910651136,5.030984350094,0.00530635908811561,14.4774486663144,0.127665869930887,10.2023767878122,0.0179713460347446,3.7837301273455,0.364384773223943,55.6441347279534,3.7837301273455,0.0515220254322285,9.47480229049176,106.969349732085,15.4455252372675,15.9105669089251,264.274898304419,217.475067255077,218.080471317263,121.998166822744,11.7280454958632,11.8036803808526,114.822049434827,4.30609306177017,4.43154909890371,5.88215181818591,9.71192714614615,56.5520410105075,"no"
"184","MF22-1 203    9/3/2022 4:49:49 PM    (Run: 1)",126.582318732267,44.5848383003541,2.55012341593836,0.352220110572116,1512.43315508021,198.473684210526,5.01417280200592,0.0051394542005029,25.7405891599617,0.114194751778757,12.7235633263665,0.0179764232949483,5.53794444501659,0.433405435614748,55.6284186009914,5.53794444501659,0.0460724793587538,11.4551401145498,103.613371612766,26.6024480826292,26.7601976021377,1.40656742208602,276.045889448979,276.319332235588,109.795347808308,13.2410889427484,13.2754655778025,114.854201656684,6.30423460376729,6.36372946995312,-4.60753023635243,13.8606593158761,-8065.56674448982,"no"
"185","MF22-1 64    9/2/2022 8:52:31 PM    (Run: 1)",94.2231304797082,62.3031313778087,2.09228542640606,0.661229690211007,896.68449197861,37.3162864858041,2.41653347698617,0.00570973025001015,18.6020595315853,0.116741272841429,18.3912175905063,0.018064176711699,6.03095890259765,0.325668990635866,55.3581829916647,6.03095890259765,0.0468710816988374,17.3742458592172,115.077685859246,21.3459953469808,21.696029219345,42.6824416831901,415.423212473831,415.76758946493,112.113384207609,19.5214579836802,19.5613157074989,115.409882983095,6.89838758768807,6.98151778430234,-2.94032581282284,18.9509293204892,-170.391942053651,"no"
"186","MF22-1 74    9/3/2022 11:48:17 AM    (Run: 1)",694.860218264174,613.525382236056,16.6350850700343,0.882947916875568,8153.82887700535,354.596744186047,7.49542151163465,0.00587764996993053,7.83206812164126,0.140304114990708,6.69187580591117,0.0180929780180569,2.70169715102884,0.389879951292981,55.2700610702115,2.70169715102884,0.0562417827381666,6.12225728844043,118.452153260176,9.25012194971993,10.0563238697166,461.941476261688,135.703728763078,136.607162370616,133.314712256669,8.36040853977933,8.49044929836857,115.592251175404,3.09511994458838,3.28103030068005,13.2937023838334,5.91241395969157,74.9768624132115,"no"
"187","MF22-1 291    9/3/2022 8:18:33 PM    (Run: 1)",302.461529368818,60.8518399563739,6.44897294136877,0.201188693594721,3474.28342245989,328.95746835443,8.27538391530458,0.0119724554555438,19.9480813026983,0.158243355347458,9.87813445342684,0.0181883668768944,2.68767503590702,0.267224558898694,54.980197329885,2.68767503590702,0.0631001661092714,9.50546911947751,240.551883884344,47.7010687151529,48.2261733509138,711.60470969901,202.034760808822,202.322992201427,149.164348372607,13.7034686159188,13.7583337194379,116.196211030379,3.094999177348,3.20548099903775,22.1018880864714,7.45108842472177,83.6712419905812,"no"
"188","MF22-1 276    9/3/2022 7:21:19 PM    (Run: 1)",284.022262108147,107.906106212466,6.19992166958448,0.37992129705445,2720.98930481283,565.361111111111,13.3382612421171,0.00831202206293101,9.12638310472717,0.115800976107807,12.7579844063082,0.0182913003816035,4.10222767575694,0.319032355054128,54.6707986385566,4.10222767575694,0.0459162449009154,12.0804757442684,167.309428706585,15.2062763572382,15.8074035405405,-6.73473648704036,291.55997581405,291.82226274799,111.258071010058,13.4442772785775,13.4784594259871,116.847876761007,4.75018489297072,4.82941208922376,-5.02417999898899,13.3899150264053,1835.00295053647,"no"
"189","MF22-1 182    9/3/2022 4:02:35 PM    (Run: 1)",65.5633164174423,31.3814623985677,1.48573512563037,0.478643609160367,884.224598930481,884.224598930481,27.5510889077002,0.00851726566383774,24.7490860288357,0.10658228287395,33.3194946237509,0.0182955746802935,6.65338930876494,0.199099739977373,54.6580261880004,6.65338930876494,0.0422510676566669,32.6484476306022,171.423226347884,42.246278991684,42.5316030910795,-211.540266154811,819.896774658028,819.996495639885,102.834178745973,32.585892605798,32.5983000449262,116.874935660414,7.70607693744919,7.75693963734959,-13.6537842628422,36.7857521873897,155.249498256224,"no"
"190","MF22-1 200    9/3/2022 4:44:59 PM    (Run: 1)",465.28249378993,1026.79414979485,15.299324803473,2.20681878965865,5481.10160427807,5481.10160427807,115.124058990001,0.00636127721216775,3.61132384953527,0.127006844696988,9.70204683404663,0.0183467368371382,3.37801860141464,0.344209129104137,54.5056054859718,3.37801860141464,0.0502073177478396,9.09498230336547,128.16784340051,4.61391172942977,5.85012967914971,204.616382021364,211.029180237443,211.360583822238,121.404587924233,11.1018115376409,11.1515685815888,117.198814283258,3.92322664151431,4.02264141145293,3.46426252325785,9.40057598742021,42.722663197602,"no"
"191","MF22-1 376    9/4/2022 1:35:52 AM    (Run: 1)",345.749562992512,162.589151303794,7.85957231346695,0.47025121274648,4084.74331550802,7638.46999999984,135.018558909504,0.00807508563032146,8.75211277586846,0.123538809342633,11.7450229975038,0.0184536766154022,3.64347308614681,0.307190541526721,54.1897433688286,3.64347308614681,0.048553353454946,11.1656020474678,162.559354738871,14.1703181700409,14.8801518768911,126.326497637273,262.832219087517,263.10486149372,118.275224955844,13.1129110470123,13.1509579260635,117.875736871562,4.25574303140229,4.34188971001521,0.337761424195926,11.6204359429389,6.68961850741442,"no"
"192","MF22-1 369    9/4/2022 1:24:34 AM    (Run: 1)",524.009934037408,488.628456601994,12.560438956858,0.932479376559132,5302.53475935829,440.699555555556,7.49252938267092,0.0053660234431107,9.87942038797202,0.114994862717122,8.22624677436695,0.018530565899858,2.80486380315608,0.33535847988407,53.9648926753858,2.80486380315608,0.0450078722421686,7.73329651820797,108.168893433242,10.6579154102295,11.081916962916,-55.2438197694633,188.384593179812,188.791662886617,110.524239704399,8.61464166001004,8.66550524459246,118.362397655341,3.28961140820216,3.40118758497487,-7.09179992724212,8.86188203998238,314.254550371926,"no"
"193","MF22-1 170    9/3/2022 3:36:31 PM    (Run: 1)",205.681329487552,133.6682858041,4.89358827002864,0.649880502703527,2805.72192513369,2805.72192513369,42.2612780805314,0.00728308135930841,12.2591423227034,0.132055803918104,9.19201937716507,0.0185695933914393,2.68400845740122,0.286747328485917,53.8514753080704,2.68400845740122,0.0515767324048677,8.79143440120991,146.673238223766,17.9157977281036,18.4187836409914,266.707185948483,201.701551737363,202.039033881589,125.943316559261,10.8875584549964,10.9421779052761,118.609403060652,3.15437827105298,3.28122408078278,5.82318593710985,8.51795204674894,55.528231217751,"no"
"194","MF22-1 350    9/3/2022 10:34:23 PM    (Run: 1)",322.998950059123,143.952938172245,7.18863196916627,0.445676179894378,3937.28342245989,226.545230769231,3.00462070187406,0.00707646914919137,6.40498903886989,0.128559320473645,5.13960338151203,0.0185904609768119,3.3727950741866,0.64877870955129,53.7910276268732,3.3727950741866,0.0501547574651136,3.87811504558496,142.52693146064,9.09672364975,9.95611424117134,202.202151609232,90.0222036917263,90.7927174904282,122.802337072519,5.94481977990261,6.03375562566435,118.741470345212,3.96824716405344,4.06095165386484,3.30683179499217,5.68794195985725,41.2758621012664,"no"
"195","MF22-1 70    9/2/2022 9:02:15 PM    (Run: 1)",142.732283113459,101.617964186794,3.30463893132639,0.711948004825348,1411.49732620321,87.2561983471074,7.80622764737517,0.00555908011467818,21.9199321898647,0.140466980161963,14.0504116527709,0.0186674090286842,4.38987053024824,0.308378233826523,53.5692981529151,4.38987053024824,0.0545743946978229,13.347026048524,112.049783647015,24.4932823396003,24.7801041766514,394.834396699356,299.324175640148,299.744532801326,133.459725086314,17.5715668609845,17.6332034501065,119.228437675577,5.18586908787511,5.30383177403252,10.6633573548367,12.3874535033364,69.8029253093765,"no"
"196","MF22-1 96    9/3/2022 12:35:27 PM    (Run: 1)",106.642500925982,99.4360594236953,2.62658721754276,0.932424301383477,1497.75401069519,58.7356934568803,0.971532563950169,0.00566789126115429,10.8982529716355,0.14350700222289,16.0601676233342,0.0187976415982669,4.8233057659401,0.297094653790378,53.1981629063614,4.8233057659401,0.0553692260114367,15.3187697148904,114.236813641852,12.414700633433,12.9570560707156,427.192240496278,341.601910583966,341.966232712676,136.162723219282,20.4651177875792,20.521078066322,120.052533366854,5.7369152434068,5.84824534255855,11.8315714253777,13.9052964768712,71.8973047760919,"no"
"197","MF22-1 208    9/3/2022 4:57:54 PM    (Run: 1)",50.6912944516647,32.3218256702958,1.14563827604256,0.637620838448214,628.342245989305,45.1923076923077,1.83691649351351,0.00500618790645619,24.5275137308332,0.143937350000356,24.5925017418219,0.0188738523954127,8.23835086136938,0.33435218457528,52.9833538511221,8.23835086136938,0.0553110207967921,23.1715497325165,100.933368898682,24.6947355644986,24.8545057199996,424.797218821957,516.942540029629,517.067801313619,136.544780902982,31.4198338539477,31.4416492441989,120.534737063796,9.83781444487553,9.87975268461394,11.7251232403832,21.5525397530136,71.6253469365779,"no"
"198","MF22-1 198    9/3/2022 4:35:05 PM    (Run: 1)",624.019967349126,644.486287052092,16.5395355935062,1.03279753978051,8191.04278074866,1012.7236928324,12.5393491751547,0.00667430269154742,3.64256083663185,0.128650938576627,4.83338326763312,0.0190791632507175,2.21941988883109,0.447074435038659,52.4132000370819,2.21941988883109,0.0489048983070429,4.29368945883337,134.453789880157,4.88130755172968,6.18196522650756,143.248100274691,100.756521928117,101.464085542926,122.884764014199,5.59415450441864,5.69489902278125,121.833607846091,2.6786075047905,2.83427598363375,0.855399915962429,5.01221911377286,14.9492331050368,"no"
"199","MF22-1 23    9/2/2022 7:19:18 PM    (Run: 1)",135.570486401387,110.325029169972,3.42122739638028,0.81378353134568,1260.45454545455,73.0868217054263,1.4264033527892,0.00677882326763349,15.8600726621373,0.140575813158668,16.1053525491692,0.0192072183910477,4.31343751954581,0.264223809785636,52.0637595533401,4.31343751954581,0.0530817039114313,15.5169790068172,136.552259609411,21.5842942881604,22.1190354116201,332.278542772269,351.856346502153,352.221879076628,133.556616894654,20.1551759308112,20.2075345205049,122.643598513975,5.24014978088759,5.35835280476661,8.17108027622934,14.4027231867082,63.0901238789798,"no"
"200","MF22-1 273    9/3/2022 7:16:28 PM    (Run: 1)",385.290113948342,176.740763366457,9.58665917287244,0.458721251773808,4433.66844919786,720.95304347826,28.2000314445206,0.00976843579277719,11.3618256633181,0.142196023975754,10.8365648684637,0.0198451575863985,4.86753799059175,0.44668796064106,50.3901264399826,4.86753799059175,0.0519674762648756,9.68184961970425,196.482946489185,22.2158941701673,22.7892784838831,283.936529433254,221.448732058123,221.758703975823,134.997965395505,13.698353037796,13.7467143304624,126.677256951454,6.1058744370208,6.17863397442199,6.16358062854793,10.5412965180368,55.3853612269242,"no"
"201","MF22-1 240    9/3/2022 6:14:40 PM    (Run: 1)",322.3583780847,573.814476641932,10.2515232059758,1.78005138272275,4215.56684491979,289.288440366972,25.1430445494987,0.00631709481548412,9.25911777586986,0.150185075582885,5.36485145925777,0.0199505185084358,3.10207008506035,0.570363181113802,50.1240105402356,3.10207008506035,0.0545973187663373,4.37707577810505,127.280447683921,11.748017775209,12.2309752483938,395.767179470482,98.1458719273602,98.8135141099096,142.075305595704,7.11289932815198,7.2154715398501,127.343206144919,3.91151405746967,4.0265909788949,10.3692189075468,5.26455926177355,67.8237072828276,"no"
"202","MF22-1 397    9/4/2022 2:25:10 AM    (Run: 1)",204.092346859849,139.70640652658,5.5163655746049,0.684525454658606,2696.25668449198,122.230303030303,3.83701272693572,0.00922534490331864,7.04065115867487,0.145453583838609,10.0835043928653,0.0201343352958141,4.77088534931626,0.470445796390786,49.6664024566978,4.77088534931626,0.0523945186662127,8.88345168414921,185.609180463401,13.0082756695116,13.974992340785,302.665735183938,202.502715225488,202.834739484007,137.889731078574,13.0013465201954,13.0527469157716,128.50488248016,6.07011776755687,6.14256386774419,6.80605330433658,9.82810079030945,57.5423090419985,"no"
"203","MF22-1 137    9/3/2022 1:56:41 PM    (Run: 1)",320.311515275411,151.475512079732,8.05411339514619,0.472900613484,5922.41711229946,856.210920677809,19.089132926874,0.00933330474067506,8.76319962238541,0.129591753616812,10.1024339941347,0.0202329165428509,4.27326546604109,0.417191580073463,49.4244118430539,4.27326546604109,0.0464534102278859,9.15414522839735,187.771218283725,16.3785702853496,17.3879667931496,21.1700838945245,219.775333328572,220.431274459426,123.730809221496,11.7682472912013,11.8518374998822,129.127805190676,5.46307593828841,5.6039708140403,-4.36188529206003,10.8637466429662,-509.954149610496,"no"
"204","MF22-1 85    9/3/2022 12:11:04 PM    (Run: 1)",295.785183033891,260.722207958144,7.54207549053343,0.881457973262544,3318.56684491979,210.829333490522,8.18386014666095,0.00527040855826787,12.6791160767723,0.144318298060698,7.97567776898485,0.0203021236467925,3.18318001002312,0.389248622727982,49.2559309261219,3.18318001002312,0.0515559335701568,7.31292013483453,106.246534871493,13.4357775035316,13.8832167175706,265.7908431283,167.807097054309,168.590927235409,136.882862190834,10.2134405723013,10.3256412136216,129.565080363841,4.08311942146514,4.26147151678719,5.34601754366488,7.66665250414356,51.252993203645,"no"
"205","MF22-1 195    9/3/2022 4:30:14 PM    (Run: 1)",80.0837000337979,32.6731927389732,1.97768632847773,0.40798805156585,1142.94117647059,132.547326125868,3.08098910301224,0.00922201229577373,24.1687136547267,0.129947509249884,10.5353369530125,0.0205315661347529,2.92166632081554,0.273101191021442,48.7054905328114,2.92166632081554,0.0459033738144232,10.1221139404436,185.542436931724,44.6380238966154,44.9448380311337,-7.4594358477522,244.333831756901,244.643360016185,124.050545417139,12.3023486688603,12.3489934453324,131.014567719919,3.78917318871828,3.91654208152004,-5.61385867298096,10.9102577383047,1856.36027166047,"no"
"206","MF22-1 366    9/3/2022 11:05:19 PM    (Run: 1)",116.641163448526,38.9717100253769,2.89124141408587,0.334116266274858,1301.04278074866,60.0728395061728,2.29688911105377,0.00781776203662105,23.0017031245014,0.171266245806714,13.079511440539,0.0214654384180041,4.28678430253534,0.325441212922446,46.5865164515462,4.28678430253534,0.0578669696683278,12.3570667986674,157.399296497313,36.0639152727371,36.3346932726263,524.753426460849,270.963160611819,271.19258244995,160.517261471583,19.4194793998329,19.4646712265184,136.910881903847,5.80718850299822,5.89165503478803,14.706443002652,10.9346923299461,73.9094830066704,"no"
"207","MF22-1 145    9/3/2022 2:36:11 PM    (Run: 1)",60.7042250807765,21.5069834311948,1.54197988682015,0.354291375972207,987.379679144385,76.140206185567,2.67696129936133,0.00990783864224769,15.3370474338894,0.136353816052162,19.7839570770865,0.0214710030065542,4.04772095978167,0.202986377225091,46.5744427353833,4.04772095978167,0.046058913529681,19.3654566860621,199.273127156133,30.4124483434433,31.0011571976147,0.664526435578951,466.740693472376,466.901101900094,129.791064221401,24.104425993196,24.1307182557739,136.94599963127,5.48472757642173,5.58367894296923,-5.51265640110954,20.0459842151159,-20508.0589573475,"no"
"208","MF22-1 345    9/3/2022 10:19:34 PM    (Run: 1)",83.7249266075787,23.2624821396036,2.0523903098619,0.277844162809907,1099.6256684492,49.849696969697,1.54445243802888,0.00980161589413596,18.3799542073131,0.114941661078964,20.4573617476864,0.0214826988849055,4.7986616562181,0.233252348769963,46.5490860974939,4.7986616562181,0.038804970102652,19.8865908587883,197.147088914358,36.0593990421559,36.4938926524539,-429.882735404185,521.840325753464,522.010842350018,110.475789857308,21.4143482449255,21.4346166671589,137.019810874283,6.50573188564986,6.58074726205415,-24.0270027046289,24.7518061080753,131.873764538474,"no"
"209","MF22-1 362    9/3/2022 10:58:51 PM    (Run: 1)",129.116336223308,72.0443722569432,3.29807121825737,0.557980301829055,1559.33155080214,141.619216986037,3.58028800086368,0.00625553091314535,21.5849615616684,0.145617852515998,15.0877004718986,0.0215217631360547,3.20198553975315,0.209547880811533,46.4645946374501,3.20198553975315,0.0490721967590067,14.7440155362418,126.043882494211,27.1218690781205,27.3539054893401,151.259027877466,345.474026809547,345.679495966289,138.035335994109,19.4727735616544,19.506819553467,137.266334410901,4.34878358322551,4.46143245631375,0.557104872943526,14.3779145629037,9.25081541440278,"no"
"210","MF22-1 196    9/3/2022 4:31:51 PM    (Run: 1)",337.92346271594,599.462821004564,11.5972212494075,1.77396034056527,4992.64705882353,333.4375,12.8613458538194,0.00677185398330338,3.92072563374437,0.153548984549891,7.06849708106845,0.0217030515427933,2.6200567565087,0.363653096217375,46.0764698470275,2.6200567565087,0.0513127005849635,6.56497932805171,136.412343391948,5.33034615449718,6.57858752440638,254.927553319196,150.940001603532,151.394221371464,145.040629279985,9.55361864109745,9.63420839142602,138.410271339353,3.58777348598504,3.73795005506865,4.57137973928192,6.75495913435135,45.7060370535749,"no"
"211","MF22-1 117    9/3/2022 1:21:02 PM    (Run: 1)",262.662016931894,104.731860729493,6.81211346999049,0.398732416482773,4616.74331550802,176.19,6.37103355875871,0.0089786859461903,12.7547017486342,0.158661730723345,6.26728168356284,0.0217082716002418,3.09558174186145,0.481018286348679,46.0653901155751,3.09558174186145,0.0530085184376503,5.44942138034638,180.668642269134,22.9410630373987,23.6429736296727,329.155462207518,123.637034886817,124.675384663675,149.53105417661,8.71414234278881,8.87216634161283,138.443207099262,4.23993129423067,4.44230630891854,7.41507985642366,6.09521461734278,57.9398724934482,"no"
"212","MF22-1 169    9/3/2022 3:34:54 PM    (Run: 1)",140.274378574648,101.854553568254,3.81034857838961,0.726109462064388,2177.00534759358,58.5755395683453,1.44895801285489,0.00673953386894331,11.7291273008579,0.150942531591531,11.2625960939147,0.0217332581087075,3.80339706174706,0.334680517770513,46.0124291994372,3.80339706174706,0.0503715734554624,10.6009547478214,135.763468102206,15.8705098225514,16.3575549839303,212.150157102032,245.638452616944,245.921157701622,142.743767457747,14.9977603850003,15.0478962348327,138.600856222274,5.21527459366848,5.32068225266184,2.90234124351511,10.8363294378326,34.6685111547597,"no"
"213","MF22-1 147    9/3/2022 2:39:25 PM    (Run: 1)",75.5957859651006,16.6544106532188,1.92041258775445,0.220308717484695,936.898395721925,113.952652858037,3.06686526659852,0.013514536976089,32.7273065328817,0.162471548062347,18.5623861524767,0.0218314164801738,4.84306392296581,0.259473161112977,45.8055482065559,4.84306392296581,0.0539751836884508,17.9194562281261,271.328466545635,88.2051401501495,88.5814513749915,369.974442282549,403.635988881414,403.798031327385,152.864277194277,26.3426038089655,26.3752269076452,139.220136371582,6.6702340115963,6.75445891639227,8.92565684614132,16.2898402365021,62.370336850117,"no"
"214","MF22-1 301    9/3/2022 8:41:24 PM    (Run: 1)",123.96658673358,119.081106236225,4.13562621669367,0.960590344333227,1432.88770053476,83.0852713178295,2.31784319821702,0.0111031841414411,13.0266307549995,0.158402881652754,11.7382656112634,0.0220887260465163,4.38538561600853,0.371090644926243,45.2719635299074,4.38538561600853,0.0520105126284865,10.888308985305,223.182448898436,28.9132298679057,29.6445030305865,285.831291477945,248.958662435425,249.229491553054,149.304188719929,16.2981117752353,16.3443784952554,140.843217442034,6.1095336943702,6.19241427091802,5.66693496708655,11.0806929850997,50.7250529801066,"no"
"215","MF22-1 199    9/3/2022 4:43:22 PM    (Run: 1)",293.992486467635,113.948782842944,7.48651273381747,0.387590799384218,4228.37967914438,169.135187165775,2.67910019496683,0.0073654622033953,14.6354675094049,0.13911882544976,9.6560114321909,0.0221321014311963,1.93305801751868,0.193228013824268,45.1832377105614,1.93305801751868,0.0455892004664246,9.46054139463002,148.326225005525,21.6287783372318,22.0259754225425,-24.0572545686378,229.087245666389,229.419725975111,132.258723040974,11.9741461654866,12.0282642953446,141.116784457143,2.69822845619299,2.90166871631588,-6.69752528415406,9.87302225932589,686.587235274592,"no"
"216","MF22-1 131    9/3/2022 1:47:00 PM    (Run: 1)",183.501414224245,79.6264219260168,5.06729351264266,0.433928110377997,3112.53475935829,369.551746031746,11.1301535598825,0.0108756044085215,11.9383503134665,0.171822454641234,10.9126249469815,0.0221980821781895,4.55812488247144,0.412657320132409,45.0489367492539,4.55812488247144,0.0561388083205289,9.91508349885558,218.632574299062,25.9604637492996,26.8415701557982,457.839962523501,219.933859253433,220.493492577984,160.999330319548,16.2471519929123,16.3455229555108,141.532900431677,6.38094231061131,6.52451452716001,12.0910005335024,9.71636310084916,69.0868180987125,"no"
"217","MF22-1 357    9/3/2022 10:50:47 PM    (Run: 1)",55.071065236237,56.0584632962695,1.66406656817593,1.01792952534687,816.336898395722,31.1540816326531,1.20062696206641,0.00713941820749603,20.5708173936909,0.165445346486208,14.2977341367288,0.0223083739798254,5.77713703784292,0.402494078631036,44.8262164200919,5.77713703784292,0.0537879961364074,13.0786042485643,143.790287200167,29.4738737512659,29.7524779405876,362.148535997944,295.002295087155,295.225232659098,155.45848162913,20.609135376042,20.6491936968877,142.228409739347,8.12674949887906,8.19184721410066,8.51035707485247,13.207393016272,60.7264987700642,"no"
"218","MF22-1 316    9/3/2022 9:12:29 PM    (Run: 1)",179.293809400574,56.8306869494033,4.72159919233971,0.3169695994491,2368.82352941176,332.059654949984,9.61236446877907,0.010582455419712,14.0266974153453,0.16609770116156,8.4246764599182,0.0223085698654643,4.45036343261801,0.524809832491703,44.8258228129671,4.45036343261801,0.0539996092392605,7.15328167849668,212.770300405166,29.6881108796111,30.3245253706869,371.050558806094,161.093108207912,161.499054436743,156.026680359167,12.184615374451,12.251995154287,142.229644943785,6.26041916686762,6.34346328133807,8.84274111557182,8.17166380696385,61.6683921993195,"no"
"219","MF22-1 317    9/3/2022 9:20:51 PM    (Run: 1)",97.3929533790729,30.1679724019495,2.52927020701688,0.309755186132714,1359.91978609626,1695.36666666668,51.2369478298299,0.0104025230174923,25.2593238388264,0.135188033027053,22.8382231868332,0.0223118932383402,4.65534431066682,0.202625549438686,44.8191459737547,4.65534431066682,0.0439440976656823,22.3587165928804,209.171243354604,52.562792001346,52.9110478332953,-113.849016253232,550.861017779217,551.003283482283,128.748850157086,27.6161204646286,27.6369513927897,142.250601241959,6.54972434538244,6.62916603497431,-10.4868906156445,24.2388615616825,224.946710936487,"no"
"220","MF22-1 359    9/3/2022 10:54:00 PM    (Run: 1)",59.0035073540948,87.97697675292,1.9643751163006,1.49104656143487,767.058823529412,767.058823529412,25.2453359973556,0.00701532862571379,14.4473732898903,0.147859633624085,17.5851690783963,0.0223169533695961,5.5429551089014,0.313879521273,44.8089837102213,5.5429551089014,0.048052218700761,16.6887333304984,141.29979649978,20.3429192058542,20.7301485686448,101.840637343441,394.636838336884,394.820035360173,140.02032802909,23.0005012850367,23.0300753911371,142.282508941928,7.80025696506663,7.86814172525023,-1.61560892241854,17.5970019672982,-39.7109372578884,"no"
"221","MF22-1 353    9/3/2022 10:39:13 PM    (Run: 1)",78.4528293110884,85.9512859842772,2.34359769348969,1.09557917463314,1014.86631016043,1014.86631016043,32.3067852579365,0.00610709597850149,15.3378344467192,0.192862934038035,14.9724032086373,0.0223443545428815,6.47679781152313,0.431249133726076,44.7540338693105,6.47679781152313,0.0626007708302352,13.4990350747992,123.062124993311,18.817720801595,19.1386801425246,694.665408324227,287.716849188476,287.920913956771,179.069142181907,24.5798738966787,24.6233912882116,142.455289941304,9.125342125271,9.18344525039129,20.4467681000054,12.0504044421927,79.4929633411638,"no"
"222","MF22-1 93    9/3/2022 12:30:36 PM    (Run: 1)",278.340769719846,231.874906945524,7.89820720104749,0.833061240647243,4598.91443850267,126.006886446886,2.09688589017393,0.00649753896500229,10.4093590852041,0.149629925023399,8.07534537087196,0.0223962639955526,2.45031034925053,0.290776244220383,44.6503041845987,2.45031034925053,0.0484553355629061,7.69462033184347,130.904391556626,13.5822777461702,14.2346963298241,121.548711708882,181.289224599501,182.054326125736,141.585100530595,10.6721375624056,10.7873567938458,142.78259779534,3.4601555604336,3.71443582098238,-0.84577915349664,7.9845632083306,-17.4694456139645,"no"
