"","Timestamp","Comment","X","Y","U ppm","Th ppm","207Pb/235U...7","2s...8","206Pb/238U...9","2s...10","rho...11","238U/206Pb","2s...13","207Pb/206Pb...14","2s...15","rho...16","208Pb/232Th","2s...18","206Pb/238U...19","2s...20","207Pb/235U...21","2s...22","207Pb/206Pb...23","2s...24","Best Age","2s...26","Concordance","6/8 - 7/6","6/8 - 7/5","U238_CPS","U238_CPS_Int2SE","Th232_CPS","Th232_CPS_Int2SE","Pb208_CPS","Pb208_CPS_Int2SE","Pb207_CPS","Pb207_CPS_Int2SE","Pb206_CPS","Pb206_CPS_Int2SE","Pb204_CPS","Pb204_CPS_Int2SE","206Pb/204Pb","2s","discordant"
"26","45032.622098877313","MF22-18-17",41227,15236,364,109.4,0.0594345240607254,0.00207053712837998,0.00913716779636241,0.000265467813491579,0.4942,109.443103408707,3.08924554134711,0.0471765213433802,0.00136017792953716,0.0710998706123663,0.00295,0.000124823875921236,58.6344975314514,1.70354449012621,58.623443,1.984444,58.1718965036227,68.7372611120955,58.6351763008445,1.65308466420985,1.00018856716978,-0.795231126425344,-0.0188568444392079,36.4,2.4,4.17,0.27,1540.08,117.99,717.255,47.196,16767,1055.7,16.146,6.831,1038.46153846154,444.187787448664,"no"
"27","45032.731595127312","MF22-18-245",40398,13731,617,233.3,0.0614162517389444,0.00296448579014979,0.00926571568435588,0.000370532373754305,0.93218,107.924744732713,4.24749042695955,0.0480732034476761,0.00123125600912239,-0.429725579189414,0.002928,0.000115022926410347,59.4556149962991,2.37760696616197,60.520996,2.835917,102.873205280597,60.5530433611209,59.3901158602675,2.33192708012516,0.982396505935263,42.2049552805046,1.76034942270433,64.4,2,9.3,0.28,3427.92,111.78,1287.954,58.374,29559.6,993.6,12.7926,4.9059,2310.67961165049,889.531794713735,"no"
"28","45032.648423495368","MF22-18-74",44615,14653,179,107,0.0638035013779005,0.0040053409343026,0.00958219118187956,0.000341668904057715,0.65448,104.360263849781,3.5648397777349,0.0482923574001856,0.00211451743903899,-0.473482812519108,0.003168,0.000115023865349761,61.4767005325603,2.19205362295058,62.802147,3.823032,113.615934226364,103.313120365012,61.3950569661905,2.0969071983665,0.978894882349849,45.8907758395256,2.11051139293006,18.2,1.7,4.14,0.6,1701.54,304.29,382.536,39.744,9004.5,869.4,16.146,6.21,557.692307692308,221.152411386373,"no"
"29","45032.741595729167","MF22-18-267",44316,13326,79.5,162,0.122020762025522,0.0221326997901295,0.00990833162825337,0.000558656996734132,0.79926,100.925164550258,5.35912347909753,0.0893165468956607,0.0170971459606567,0.233077719877351,0.00361,0.000308565779048812,63.5588458988241,3.58360976377451,116.902382,20.029191,1410.95691662177,366.308561006086,60.1806343816664,3.47597137086111,0.543691621486249,95.4953375861396,45.6308376173001,8.16,0.27,6.45,0.19,2924.91,316.71,335.34,68.31,4204.17,223.56,32.292,8.073,130.192307692308,33.2762123065918,"no"
"30","45032.630054560184","MF22-18-34",44259,15047,233.4,144.9,0.213546292635144,0.0136801900571593,0.0101495614476567,0.000274013795273158,0.74605,98.5264245314637,2.56786252217181,0.152596117531842,0.00662072624415177,0,0.00784,0.000338505893597143,65.0984724032651,1.75750248734363,196.524236,11.446315,2375.22337200307,73.9650270382789,56.4299374269057,1.65863807357499,0.331249080732431,97.2592694577451,66.8750919844486,23.95,0.62,5.58,0.1,5520.69,285.66,1682.91,80.73,12649.77,285.66,91.287,9.315,138.571428571429,14.4820636385157,"yes"
"31","45032.712242650465","MF22-18-205",44186,13785,135.7,89.9,0.0684899624371999,0.00302227794883264,0.0103496037113905,0.000343284138870412,0.34356,96.622057026147,3.055216277254,0.0479956560511009,0.00248618905154053,0.580927280414912,0.003407,0.00010816219117603,66.3749443884118,2.20157855917422,67.265474,2.872062,99.0549952893812,122.555233999349,66.3198651185198,2.10017074499217,0.986760976280726,32.9918252032594,1.32390297522947,13.76,0.33,3.54,0.2,1521.45,68.31,312.984,15.525,7240.86,242.19,14.904,6.21,485.833333333333,203.081738033066,"no"
"32","45032.709788518521","MF22-18-199",43250,13878,152.7,109.6,0.205889993414132,0.0481747859362136,0.0106799704674322,0.000591775768344734,0.863,93.6332177181042,4.96263044249763,0.139818266458692,0.0231464900146869,0,0.0065,0.00120702112657567,68.4824652160355,3.79460445091519,190.097861,40.564116,2224.958742151,286.74842537285,60.476904798225,3.8065451950879,0.360248479276011,96.9220793213528,63.9751521370167,15.48,0.47,4.32,0.17,3626.64,546.48,1030.86,204.93,8408.34,235.98,49.059,9.936,171.392405063291,35.0440729387629,"yes"
"33","45032.67489115741","MF22-18-128",43329,14291,79.8,39.5,0.0721435012282647,0.00415321369544116,0.0107718849717379,0.000365096206499054,0.31016,92.8342627705078,2.96854933189455,0.0485740408341252,0.0030541388311601,0.431313633186061,0.0035,0.000165529453572468,69.0686963082214,2.34097551878132,70.731499,3.933338,127.321255750311,147.97977689632,68.9655680320434,2.21348810988944,0.976491341183579,45.752422954678,2.35086590173725,8.14,0.2,1.544,0.033,681.858,36.018,195.615,11.799,4551.93,142.83,15.7113,4.1607,289.723320158103,77.2618467791174,"no"
"34","45032.645547025466","MF22-18-67",42742,14766,39.48,8.64,0.0766737396485101,0.00902785666700574,0.0115908285618305,0.000354107554282594,0.57079,86.2751092094553,2.4509037746972,0.0479767570472335,0.00478614834705319,-0.565167439690817,0.004,0.000575586657246326,74.2895697220318,2.26959597432096,75.012863,8.513937,98.1231155561422,236.064323081077,74.2445246569141,2.14850052957527,0.990357746658835,24.2894303743075,0.964225666161034,4.017,0.08,0.334,0.017,163.323,23.598,100.602,12.42,2372.22,80.73,9.3771,5.7132,252.980132450331,154.373842723661,"no"
"35","45032.696731631942","MF22-18-173",39894,14161,105.1,25.2,0.0830266652407488,0.00564529148937413,0.0116723791539671,0.000492150749262866,0.72968,85.6723369596956,3.43486654902377,0.0515889791205779,0.00345463225249809,0.249108137292076,0.0037,0.000241611258015847,74.8092340860057,3.15423446424763,80.986535,5.292698,267.234510568041,153.623058826972,74.423306927207,2.99027376651377,0.923724341872469,72.0061477363125,7.62756538972102,10.64,0.33,0.978,0.059,445.878,22.977,301.185,21.114,6464.61,130.41,21.114,8.694,306.176470588235,126.223870514739,"no"
"36","45032.614551736115","MF22-18-2",38299,15572,263.9,150,0.0802947470830932,0.00375595740124938,0.0119833349204786,0.000297053799841039,0.48274,83.4492239961577,2.00235249856524,0.0485968547653893,0.00203718334962762,-0.186555928155419,0.00363,0.000123574916548626,76.7903513927521,1.90354903903783,78.422011,3.530273,128.426268474912,98.6394945031494,76.6884651670814,1.84341966411747,0.979193852352358,40.2066630879704,2.08061434084867,23.57,0.68,5.237,0.098,2347.38,80.73,618.516,26.082,14245.74,279.45,35.397,8.073,402.456140350877,92.1271313874688,"no"
"37","45032.672031921298","MF22-18-121",42355,14330,43.2,41.7,0.602929986567831,0.100717426496113,0.0122691411911884,0.000964062238654746,0.96315,81.505297267114,5.97719829877462,0.356411283626836,0.0356468455827441,-0.771001216959387,0.0127,0.00181783277558746,78.6107029850813,6.17692869623586,479.091431,63.799897,3734.62704077306,152.090132076846,47.8807234064798,5.35839417248828,0.164082882389332,97.8950855834641,83.5917117488413,4.41,0.17,1.626,0.052,2645.46,428.49,888.03,161.46,2800.71,223.56,63.963,10.557,43.7864077669903,8.02769446964314,"yes"
"38","45032.677751886571","MF22-18-135",44150,14240,71.3,66,0.0847678480632365,0.00817408612628959,0.0123485780174278,0.000465529419048893,0.42649,80.9809840929606,2.88174786543213,0.0497866532898423,0.00420772099835529,-0.119717197313845,0.00395,0.000152121661836834,79.1165591560074,2.98261757500039,82.617657,7.651249,185.044892315912,196.802966700034,78.8972871388749,2.8275723222362,0.957622890028468,57.2446674070106,4.23771136960788,7.26,0.95,2.59,0.41,1316.52,217.35,199.341,25.461,4657.5,583.74,15.0282,4.4712,309.917355371901,100.054353864406,"no"
"39","45032.749548206019","MF22-18-283",46833,13290,435,178.6,0.083156407094068,0.0048890015340558,0.0123720940909293,0.000622414652783817,0.88949,80.8270606940468,3.98345377781643,0.0487473742623375,0.00131472302786557,-0.348823368608879,0.00423,0.000207983557042378,79.2663026261298,3.98772494485562,81.108167,4.583096,135.698191047771,63.3763287660803,79.151027250342,3.88701373928252,0.977291264456047,41.5863232854556,2.27087412032159,38.1,1.2,6.26,0.25,3340.98,167.67,1041.417,40.365,24156.9,745.2,16.146,6.831,1496.15384615385,634.668571308146,"no"
"40","45032.692057395834","MF22-18-164",38310,14360,760,862,0.0890403338116905,0.00456084246603629,0.012597171321354,0.000578106184018127,0.90629,79.3829006917498,3.62410643414655,0.0512639975089475,0.00150149392273162,-0.0414648445701521,0.00389,0.000196093957071604,80.6993525800603,3.70343417444113,86.609007,4.25237,252.718298667278,67.3690273730539,80.3282738831361,3.65521721417546,0.931766281460682,68.0674676089415,6.82337163840207,76.7,5.1,33.4,2.8,16518.6,1490.4,2210.76,142.83,47320.2,2546.1,24.219,11.799,1953.84615384615,957.661531183196,"no"
"41","45032.713467754627","MF22-18-208",44515,13711,198,164,0.087661435880956,0.00390954779993799,0.0126952333517225,0.000476204325893833,0.65273,78.7697218550391,2.85278045992147,0.0500802648807387,0.00171351801858049,0.0837342776909366,0.00388,0.000160067985556138,81.3236066011882,3.05048770572772,85.322556,3.649747,198.720187104018,79.4754415981713,81.0726045472758,2.92913730469716,0.953131386996913,59.0763234544358,4.68686076260044,20,1.2,6.46,0.41,3154.68,254.61,578.151,33.534,12730.5,807.3,12.3579,4.2849,1030.15075376884,363.112655359976,"no"
"42","45032.652295509259","MF22-18-80",45683,14637,76.5,40.1,0.0902754411068077,0.00465692430687895,0.012749392360315,0.000398432980562603,0.47513,78.4351106106589,2.31819463161854,0.0513545416930554,0.00277365390775417,0.449694584679268,0.00403,0.000234299722577727,81.6683520429851,2.55222868686727,87.759925,4.337034,256.775763931508,124.137858507626,81.2854888181662,2.4094663857442,0.930588211218369,68.1946805288177,6.94117839892745,7.72,0.44,1.548,0.078,783.702,43.47,231.633,18.009,5073.57,322.92,15.0903,3.6018,336.213991769547,83.0527766788631,"no"
"43","45032.627438888892","MF22-18-30",43681,15096,77.4,31.29,0.0900682577135351,0.00587730006040188,0.0128325365739397,0.00038469525601442,0.079151,77.9269160261578,2.21119563982386,0.0509047110201987,0.00315353515915076,0.121975425430811,0.00453,0.000201515160719982,82.1975649378231,2.46412804711842,87.566955,5.474621,236.517356283781,142.909983906773,81.8600552811647,2.33608655760722,0.938682457927093,65.2467090663741,6.13175376736221,7.91,0.25,1.205,0.038,693.036,42.228,235.359,11.799,5266.08,149.04,28.566,9.936,184.347826086957,64.3328969595806,"no"
"44","45032.665745439816","MF22-18-108",40514,14546,212.6,198.8,0.0871455814053061,0.00445082284527255,0.0131525554309197,0.000523452729479941,0.689,76.0308523504982,2.92829359182613,0.0480544881986158,0.00153425421622364,-0.283091957825524,0.00413,0.000171238897450316,84.2340795434615,3.35239483185148,84.840868,4.157024,101.952533117237,75.4967966192434,84.1959595695619,3.23270305314725,0.992847924274042,17.3791204907096,0.715207742262247,21.7,1,7.69,0.3,3924.72,235.98,601.749,37.881,14096.7,683.1,26.4546,5.589,532.863849765258,115.500244229188,"no"
"45","45032.674481909722","MF22-18-127",43161,14250,70,39.2,0.0911034084288076,0.00457104101928653,0.0131784735263122,0.000499949437443428,0.39269,75.8813225221718,2.71898444848999,0.0501381427172577,0.0023132012450282,0.248309381910913,0.00419,0.000244790604394858,84.3989872266912,3.20182956702323,88.530726,4.25382,201.402437461968,107.113267042699,84.1389290601238,3.01184977179388,0.953329889195451,58.0943566074622,4.66701105931154,7.14,0.26,1.533,0.047,816.615,39.123,217.971,13.662,4787.91,124.2,8.073,8.694,593.076923076923,638.883486106598,"no"
"46","45032.630463680558","MF22-18-35",44403,15063,281,167.9,0.0937532494183012,0.00387839606022902,0.0131892149695094,0.000432430156210226,0.62467,75.8195239301037,2.42271915627152,0.0515544439932976,0.0019845845912936,0.249775305680048,0.00438,0.000165147691476448,84.4673299980017,2.76940066487181,90.993684,3.600499,265.698050871245,88.3355014996899,84.0560378963138,2.6826732208037,0.928276847185799,68.2092775159521,7.1723153905916,28.9,1.3,6.47,0.17,3508.65,149.04,894.24,68.31,19251,807.3,27.945,7.452,688.888888888889,185.961336453825,"no"
"47","45032.721446319447","MF22-18-225",37356,14271,127.6,60.6,0.0953333510783915,0.00451549155685181,0.0133081859507699,0.000578,0.65634,75.1417213209399,3.12500003529412,0.0519546859539006,0.00214616029224287,0.342350723357717,0.00404,0.000206467043374966,85.2242381700928,3.70145186162385,92.459509,4.185898,283.416066650062,94.4897726917228,84.7678050025727,3.51751882966176,0.921746604154306,69.9296376604787,7.82533987921915,13.05,0.74,2.36,0.18,1217.16,124.2,404.271,26.703,8818.2,459.54,25.461,8.694,346.341463414634,119.632274714773,"no"
"48","45032.704284513886","MF22-18-189",41869,13953,362,130.1,0.0912721597238469,0.00430292040363286,0.013404558280185,0.000568623460648609,0.90275,74.6014884711443,3.10161223004812,0.0493838045501524,0.00123400682331987,-0.201512135659346,0.00415,0.00020733788848158,85.837305762765,3.64123194777163,88.687754,4.003687,166.093351913758,58.390427456247,85.6577804398896,3.54797796390925,0.967859729459537,48.3198425621907,3.2140268624178,36.7,2.1,5.12,0.27,2707.56,161.46,1103.517,52.785,24653.7,1304.1,11.178,7.452,2205.55555555556,1474.99157189938,"no"
"49","45032.677334305554","MF22-18-134",43963,14281,861,418,0.0871938594998417,0.00257770518097008,0.0134071000883117,0.000346887935794833,0.94139,74.5873450196588,1.92899773970743,0.0471682512482619,0.00101003027677392,-0.700463269489216,0.00431,0.000126804731772911,85.8534745546585,2.22132559411884,84.885958,2.407444,57.7539101269418,51.0553361025497,85.9142957680725,2.21473481586431,1.01139783854718,-48.6539601664277,-1.13978398483592,87.8,3.1,16.32,0.44,8780.94,229.77,2539.89,80.73,58249.8,1552.5,15.525,6.831,3752,1653.90591461546,"no"
"50","45032.659020266205","MF22-18-94",38073,14757,60.4,40.1,0.0939839679870472,0.00840830541785918,0.0134599698886054,0.000454478558350116,0.56784,74.2943712561019,2.36243862702293,0.0506417160556374,0.00373153105306656,-0.453182175128853,0.00421,0.000154885893482912,86.1897774484641,2.91021496507627,91.207848,7.804183,224.555242539794,170.350997873926,85.8732938244331,2.74872783765659,0.944982027881685,61.6175616861004,5.50179689749496,6.11,0.17,1.537,0.046,832.761,25.461,186.921,15.525,4197.96,117.99,14.904,6.831,281.666666666667,129.339732474615,"no"
"51","45032.735282951391","MF22-18-254",41455,13605,354.6,212.6,0.0910645573252797,0.00448336882266003,0.0135170971173791,0.000578471261170337,0.94351,73.9803813878268,3.10467779949256,0.0488612611099348,0.00121924607852558,-0.362873022643859,0.00428,0.000190334862807632,86.5531419717668,3.70408710981957,88.49457,4.172381,141.178933373757,58.5774549582622,86.43084594497,3.61335985221348,0.978061609000005,38.6925939278589,2.19383859171608,37.1,1,8.57,0.2,4545.72,93.15,1126.494,34.776,25243.65,614.79,24.84,7.452,1016.25,305.877962797257,"no"
"52","45032.71936638889","MF22-18-220",46884,13702,331,222.4,0.0970067247748603,0.00300376829998587,0.0138212441754841,0.000337882168810371,0.72513,72.3523864641493,1.73130052272248,0.0509041778396581,0.00147989864517811,0.185136311382075,0.004381,0.00012069078009525,88.4873607290318,2.16321345428973,94.009556,2.78027,236.493193753597,67.0661409303572,88.1382888084374,2.10601263072375,0.941259211348772,62.5835486744591,5.87407866384159,33.73,0.97,8.67,0.2,4806.54,142.83,1068.741,33.534,23281.29,409.86,12.42,6.831,1874.5,1031.50300563062,"no"
"53","45032.719777800929","MF22-18-221",46963,13711,532,294,0.0921357009069003,0.00404205937611015,0.0138706990677955,0.000590024948625056,0.63761,72.0944196909128,3.03630122071066,0.0481757317210508,0.00145868570980866,0.224328659246092,0.00454,0.000210581670617364,88.8018135435199,3.77740770077528,89.490925,3.757993,107.907805292187,71.5182759743483,88.7583452745956,3.72448765365338,0.992299645973457,17.7058477808282,0.770035013583925,54.2,2.2,11.47,0.4,6694.38,298.08,1682.91,93.15,38439.9,1552.5,13.662,8.073,2813.63636363636,1666.48221579113,"no"
"54","45032.700997268519","MF22-18-181",40823,14025,1495,680,0.0916039645110506,0.00351618486430961,0.0140412622446209,0.000495924389398223,0.91215,71.2186684201483,2.54839695166751,0.0473158715874931,0.00112119202637193,-0.0732616823070407,0.00417,0.000162958767791119,89.8862007413885,3.17469743399147,88.996438,3.270668,65.1990106595079,56.4186329166824,89.9423355884882,3.20589093354273,1.0099977375782,-37.8643630204847,-0.999773430694484,151.6,3.4,26.62,0.52,13953.87,347.76,4582.98,130.41,104452.2,2856.6,18.009,8.694,5800,2804.48935159089,"no"
"55","45032.658612523148","MF22-18-93",37952,14778,369,137,0.166572723092887,0.00551563921952841,0.0140758867321649,0.0004507282995331,0.80952,71.0434815957201,2.23531222300368,0.0858275760617821,0.00228068498482364,0.246754396967355,0.00804,0.000288888629059712,90.1063101050771,2.88532187731075,156.440223,4.800804,1334.30227741928,51.3926936556933,85.7778890154544,2.713422194977,0.575979172334586,93.2469342494599,42.4020828038087,37.4,5.3,5.24,0.84,5589,931.5,2173.5,322.92,27572.4,3850.2,86.319,6.831,319.424460431655,51.2692128125802,"no"
"56","45032.702641805554","MF22-18-185",41436,13988,164,106,0.102271589901555,0.00548990200276836,0.0140904214251192,0.000408006127404969,0.43728,70.9701981104188,1.98135780102541,0.0526416811457852,0.00215082867751014,-0.45294195736154,0.00479,0.000212785431832163,90.1987055367713,2.61181858460191,98.871028,5.057151,313.383807137836,92.9594375546807,89.6488189990046,2.50346074973261,0.912286512270794,71.2178155085406,8.77134853217942,16.63,0.48,4.158,0.098,2521.26,93.15,552.69,30.429,11960.46,329.13,18.009,6.21,664.137931034483,229.741153894892,"no"
"57","45032.622917719906","MF22-18-19",41526,15269,2236,710,0.0926657862162086,0.00280395506383394,0.0141170650800951,0.000417196164891289,0.89729,70.8362534511503,2.14076704754161,0.0476073188182583,0.00109868728945046,0.211475958682665,0.00426,0.000139136767247195,90.3680728588547,2.67061270961264,89.983638,2.605635,79.7997184628472,54.7976196350856,90.3923431134901,2.7218590084438,1.00427227527276,-13.2435985985688,-0.427227513133754,224.9,7.1,27.16,0.58,14425.83,496.8,6911.73,217.35,156181.5,4595.4,27.1377,5.4648,5755.14874141876,1171.23744762996,"no"
"58","45032.718540983798","MF22-18-218",46548,13661,276.3,126.8,0.0917591069474698,0.00394769249055698,0.0141331148760431,0.000386665798849601,0.052276,70.7558106454711,1.88823663994135,0.0470879750230106,0.00136834060087392,-0.875108422995685,0.00461,0.000143529927192903,90.4700954133148,2.47515795504401,89.140737,3.671524,53.6910738199052,69.3381738748169,90.5539891060351,2.41031622624173,1.01491302781333,-68.5011846043099,-1.49130291946631,28.12,0.85,4.95,0.11,2912.49,80.73,853.254,40.986,19989.99,503.01,12.6063,6.0237,1585.71428571429,758.75573760841,"no"
"59","45032.668196006947","MF22-18-114",41468,14460,276.6,285.1,0.0944590312289603,0.00406132983147146,0.0141371539074802,0.000483746255799463,0.83335,70.7355954773107,2.36231781662354,0.0484596447794487,0.00130688271853292,-0.394961927569906,0.00439,0.00014869041663806,90.4957697723376,3.09659144121615,91.648683,3.767894,121.769119928972,63.536225809742,90.4229200017515,3.00935261779206,0.987420293192834,25.6824966583287,1.25797031656458,28.22,0.71,11.07,0.3,6210,130.41,888.03,27.324,20499.21,484.38,15.5871,5.9616,1315.13944223108,503.960561805762,"no"
"60","45032.650650763891","MF22-18-76",45290,14656,231.2,117.1,0.0973300721703333,0.00435408957188526,0.014164207475575,0.000620563260272472,0.7831,70.6004908304556,3.00519383848339,0.0498371835493849,0.00153674981698388,0.243866074474294,0.00462,0.000193488397584972,90.6677348544246,3.97234121568795,94.308801,4.028933,187.406577363312,71.7727233419129,90.4373458912059,3.83558007492077,0.961392089643814,51.6197690977232,3.86079147117498,23.37,0.79,4.54,0.1,2626.83,124.2,754.515,32.292,16779.42,552.69,19.251,4.9059,871.612903225806,223.96842259699,"no"
"61","45032.747910995371","MF22-18-279",45963,13313,202.2,121.8,0.0990144115416819,0.00500330131013514,0.0141789893962725,0.000603385912994329,0.83004,70.5268882042387,2.9017808605294,0.0506467822266368,0.00171351801858049,-0.015033635592754,0.00477,0.000203718334962762,90.7616936907515,3.86235759700211,95.866161,4.622567,224.78650578512,78.2140179961205,90.4384464469787,3.70883412854142,0.946754232635469,59.6231573715937,5.32457673907328,18.58,0.58,4.45,0.1,2657.88,111.78,611.064,27.945,13537.8,527.85,15.525,7.452,872,419.938654567545,"no"
"62","45032.687525740737","MF22-18-153",46476,14175,290.7,131.5,0.0969563527161816,0.00408471541236351,0.0141850293767303,0.00055080290485799,0.90909,70.4968578803536,2.67108243210758,0.0495729490718748,0.00139455512619616,0.0763987554884589,0.00449,0.000192260344325084,90.800085434366,3.52575588603613,93.962931,3.780962,175.018823361575,65.6277065730398,90.5999800169838,3.42040906153529,0.966339432199061,48.1198172342982,3.3660567331962,29.32,0.84,5.11,0.15,2887.65,99.36,926.532,31.05,20306.7,683.1,19.3752,5.589,1048.07692307692,304.378665163618,"no"
"63","45032.634574317133","MF22-18-45",37849,15165,739,446,0.0944160636041251,0.00305237546838524,0.0142003563865354,0.000482565684648214,0.83903,70.4207678159536,2.38983720767611,0.0482220169216884,0.00122532648710456,0.417186651441378,0.0043,0.000147634684271685,90.8975070131965,3.08893780625326,91.608819,2.831949,110.175566375924,59.9938677886897,90.8525548456789,3.07191573725434,0.992235328600514,17.4975813575125,0.776466714196455,76.1,6.4,17.2,1.8,9439.2,1055.7,2434.32,211.14,55952.1,4533.3,22.977,8.073,2435.13513513513,878.041618753522,"no"
"64","45032.644730856482","MF22-18-65",42190,14780,615,830,0.0981880442553885,0.00366764229444476,0.0142236588615825,0.000475240107735027,0.55179,70.305398191246,2.33380788908161,0.0500663587829618,0.00163041589786165,0.288975011216358,0.00449,0.000166325103336808,91.0456194438317,3.04201123032804,95.10239,3.391097,198.075074607553,75.6509670059066,90.7887881423945,3.00546711104118,0.957343123708114,54.0347923007372,4.26568728311482,62.7,3.9,32.1,2.1,18133.2,1304.1,2012.04,80.73,44712,2608.2,26.703,7.452,1674.41860465116,477.378808214763,"no"
"65","45032.641307766207","MF22-18-59",40847,14890,670,419,0.0950575952121365,0.00372053813311999,0.0142685292115807,0.000451991150355845,0.92477,70.0843082823405,2.21033365280153,0.0483177096564063,0.00129051495148255,-0.249620620314879,0.004444,0.000120252461097476,91.3308094606657,2.89313054057123,92.203849,3.449838,114.854151562412,63.0056329224611,91.2756112770572,2.86890980974351,0.990531424543457,20.4810551310059,0.946858020356989,68.6,3.3,16.12,0.57,9122.49,385.02,2161.08,93.15,48996.9,1987.2,27.324,6.21,1793.18181818182,413.979692245684,"no"
"66","45032.711836666669","MF22-18-204",43950,13798,915,741,0.100636273220564,0.00344791879254718,0.0143253265790836,0.00056745963733115,0.93433,69.8064364871166,2.77112205935159,0.0509505339053629,0.0012596731163282,0.612114757287594,0.00461,0.000176070554040135,91.6917879329476,3.63212583248513,97.3635,3.180849,238.592605333187,57.0123050673049,91.3322231728141,3.61148243553541,0.941747041969309,61.5697276934032,5.82529599598653,92.8,3.7,29.2,0.79,16891.2,621,3098.79,130.41,65142.9,2421.9,26.082,9.936,2497.61904761905,955.994286041006,"no"
"67","45032.691647106483","MF22-18-163",38166,14381,1025,538,0.0935140516476959,0.00405671049003993,0.0143479528692812,0.000491843918331822,0.95681,69.6963538360229,2.40186194190778,0.0472700060362484,0.00106977614480788,0,0.00426,0.000147170105660083,91.8355848069958,3.14809884624538,90.771601,3.766861,62.8894261208861,53.9069670668415,91.9028209120954,3.15448791053318,1.01172154981317,-46.0270676193951,-1.1721549419359,103.5,3.2,20.87,0.53,11581.65,409.86,3285.09,99.36,74706.3,2235.6,21.7971,6.0858,3427.35042735043,962.404818360959,"no"
"68","45032.689984351855","MF22-18-159",47461,14102,741,343.9,0.0957302123948039,0.0033084352797055,0.0143948085431341,0.000484932201446759,0.93206,69.4694894345762,2.33535616241056,0.0482327312048924,0.0011107045691812,0.112619233945262,0.00459,0.000143273305259563,92.1333564971641,3.10378781759895,92.827336,3.065836,110.700070293762,54.3644189915017,92.0894522504378,3.08370066910114,0.992523977076731,16.7720885337544,0.747602519624024,74.8,3.3,13.33,0.31,7979.85,186.3,2347.38,80.73,54151.2,1676.7,22.2939,5.3406,2428.96935933148,586.710482889804,"no"
"69","45032.617418657406","MF22-18-9",40070,15300,990,485,0.102330298728804,0.00363126919960501,0.0144416661498835,0.000356755602618936,0.65159,69.2440878788812,1.71569570133365,0.0513908340430045,0.00134813158111514,-0.661915582740135,0.004972,0.000135470711225711,92.4311267162153,2.28334611603361,98.925108,3.34485,258.399255369669,60.2767956082417,92.0189965162447,2.27472717322439,0.934354571390072,64.2293370451156,6.56454303166866,94,1.8,17.78,0.37,11190.42,273.24,3154.68,105.57,67626.9,1676.7,40.986,6.831,1650,278.026174521408,"no"
"70","45032.718129143519","MF22-18-217",45978,13674,253.6,91.4,0.0981999271807666,0.00400850545714983,0.0144584328432793,0.000676719291878102,0.88695,69.1637891076714,3.15306811998549,0.0492593491000814,0.00134647600795558,0.510718827840226,0.00477,0.000186282473679088,92.5376721790985,4.33117673733194,95.113377,3.706218,160.193765845378,63.9425770125154,92.3745112223378,4.19400595914721,0.972919634273352,42.2339117313607,2.70803634792773,25.8,0.78,3.567,0.094,2148.66,80.73,832.761,26.703,18754.2,621,8.3214,5.9616,2253.73134328358,1616.3371932809,"no"
"71","45032.624153101853","MF22-18-22",42358,15152,819,551,0.0988804324839988,0.00310879011835794,0.0144939958897579,0.000424363099244032,0.924,68.994086075783,2.02116064541882,0.0494790039890605,0.00113010555259232,-0.00447355417893498,0.0046,0.000143401534161947,92.763654931533,2.71598477075371,95.74237,2.872572,170.591777953851,53.3270451197591,92.574889518536,2.70221057823157,0.968888227514231,45.622435005849,3.11117749484054,82.9,2,21.13,0.58,12177.81,341.55,2732.4,80.73,60795.9,1614.6,21.735,9.936,2797.14285714286,1280.849874042,"no"
"72","45032.655170509257","MF22-18-87",46405,14630,179.9,137.9,0.101741909917893,0.00614235166691065,0.0145514260955261,0.000466064373236144,0.6913,68.7217866781767,2.12775889200514,0.0507099349405841,0.00250243801122026,-0.230439068402009,0.004608,0.000128815626381274,93.1285742073993,2.98279428307662,98.382984,5.66089,227.66657985448,114.022555874465,92.7951113399465,2.87449022869818,0.946592291043618,59.0943149113386,5.34077091278379,18.17,0.59,5.3,0.11,3148.47,99.36,593.676,30.429,13438.44,347.76,17.388,8.073,772.857142857143,359.383470781866,"no"
"73","45032.704695439817","MF22-18-190",41982,13954,406,118.4,0.0941387374656482,0.00450881092972415,0.014561490536837,0.000623458867929553,0.91045,68.6742883546327,2.89304858245084,0.0468879518571003,0.0013233041827184,-0.078688840837951,0.0046,0.000229268401660586,93.1925228981495,3.99009323108758,91.351488,4.184268,43.5239548033769,67.4710984017927,93.3089575566329,3.91493163886224,1.02015331387175,-114.117773348388,-2.01533104545542,41.2,1.5,4.66,0.12,2744.82,105.57,1260.63,33.534,29249.1,807.3,22.9149,3.4155,1276.42276422764,193.487140378839,"no"
"74","45032.699202824071","MF22-18-179",40651,14061,824,641,0.0975842015482399,0.00317056777249754,0.0145640151935731,0.000377355853273803,0.88111,68.6623837388802,1.78003442070005,0.0485956186071763,0.00118362723861865,-0.407723475712126,0.00436,0.000164935866323853,93.2085642745382,2.41504810567388,94.543925,2.933115,128.366413161266,57.312788037639,93.1239763092024,2.40657884967961,0.985875766828512,27.3886665685357,1.41242361734171,83.5,7,25,2.5,13910.4,1366.2,2695.14,198.72,60795.9,4719.6,22.356,6.21,2719.44444444444,784.346177667283,"no"
